ACTUALSHIPDATE,CATEGORY,WHSEID,BRAND,Total QTY,Total CBM,Week,Day,CATEGORY_encoded,WHSEID_encoded,BRAND_encoded,Week_encoded
2024-10-15,DRY,BKD1,RITZ,-0.26055342683290267,-0.3722302727603267,2.Tuesday,15,0,0,10,1
2024-10-15,MOONCAKE,BKD1,THU,-0.2666275843242526,0.45194904273366415,2.Tuesday,15,2,0,13,1
2024-10-15,TET,BKD1,KOKO,-0.20346583728529372,-0.030137141541520723,2.Tuesday,15,3,0,7,1
2024-10-15,TET,BKD1,LU,-0.10006279686614163,1.0149146397506932,2.Tuesday,15,3,0,8,1
2024-10-15,TET,BKD1,OREO,-0.1599501933824197,0.7949861838072936,2.Tuesday,15,3,0,9,1
2024-10-15,TET,BKD1,SOLITE,0.00044552787353901633,3.089621759992716,2.Tuesday,15,3,0,12,1
2024-10-15,FRESH,BKD1,KINH DO CAKE,3.602373465888638,0.007562705307251569,2.Tuesday,15,1,0,6,1
2024-10-16,TET,BKD1,AFC,-0.2001914867626129,0.9103351013680171,3.Wednesday,16,3,0,0,2
2024-10-16,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,3.Wednesday,16,2,0,14,2
2024-10-16,DRY,BKD1,LU,-0.32642007212972834,-0.4367949729575151,3.Wednesday,16,0,0,8,2
2024-10-16,DRY,BKD1,RITZ,-0.09090410627371558,-0.12927441410994508,3.Wednesday,16,0,0,10,2
2024-10-16,TET,BKD1,KOKO,-0.15297440313844754,0.08532855093970577,3.Wednesday,16,3,0,7,2
2024-10-16,MOONCAKE,BKD1,THU,-0.33230441219947354,-0.06812471552596501,3.Wednesday,16,2,0,13,2
2024-10-16,TET,BKD1,OREO,-0.0476731885032486,1.8704549508137485,3.Wednesday,16,3,0,9,2
2024-10-16,TET,BKD1,SOLITE,0.02047126585283327,3.456447488250666,3.Wednesday,16,3,0,12,2
2024-10-16,FRESH,BKD1,KINH DO CAKE,5.7131431941327335,0.46414939555264606,3.Wednesday,16,1,0,6,2
2024-10-17,DRY,BKD1,LU,-0.37339988397688784,-0.5023849372151667,4.Thursday,17,0,0,8,3
2024-10-17,DRY,BKD1,KINH DO BISCUIT,0.5571800254400797,3.0655724726422107,4.Thursday,17,0,0,4,3
2024-10-17,DRY,BKD1,RITZ,0.34510651115224555,0.2921392096023331,4.Thursday,17,0,0,10,3
2024-10-17,TET,BKD1,AFC,-0.35508250279203574,-0.37735406784901837,4.Thursday,17,3,0,0,3
2024-10-17,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,4.Thursday,17,2,0,14,3
2024-10-17,TET,BKD1,HAMPER,-0.3509065195167327,0.03761506926665691,4.Thursday,17,3,0,3,3
2024-10-17,TET,BKD1,SOLITE,-0.26985448049153227,0.6834952784061461,4.Thursday,17,3,0,12,3
2024-10-17,MOONCAKE,BKD1,THU,-0.3797587676006448,-0.44390055241876075,4.Thursday,17,2,0,13,3
2024-10-17,TET,BKD1,COSY,0.0055705982568655076,2.9177896553565064,4.Thursday,17,3,0,2,3
2024-10-17,TET,BKD1,KOKO,-0.3409885592378879,-0.39969563248020684,4.Thursday,17,3,0,7,3
2024-10-17,TET,BKD1,LU,-0.18481627561263342,1.1720884705758932,4.Thursday,17,3,0,8,3
2024-10-17,TET,BKD1,OREO,-0.28522969164151174,-0.02330490661656977,4.Thursday,17,3,0,9,3
2024-10-17,FRESH,BKD1,KINH DO CAKE,3.867406040804179,0.17765684077642105,4.Thursday,17,1,0,6,3
2024-10-18,TET,BKD1,AFC,-0.35508250279203574,-0.2376429602912575,5.Friday,18,3,0,0,4
2024-10-18,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,5.Friday,18,2,0,14,4
2024-10-18,DRY,BKD1,KINH DO BISCUIT,0.8248225899026853,3.473460062869482,5.Friday,18,0,0,4,4
2024-10-18,DRY,BKD1,LU,-0.28276206516065083,-0.3755776729837069,5.Friday,18,0,0,8,4
2024-10-18,DRY,BKD1,RITZ,-0.09085665191831441,-0.18707591992514322,5.Friday,18,0,0,10,4
2024-10-18,TET,BKD1,HAMPER,-0.29405620174612956,0.2977579257228352,5.Friday,18,3,0,3,4
2024-10-18,MOONCAKE,BKD1,THU,-0.3869718296216228,-0.5246947206818132,5.Friday,18,2,0,13,4
2024-10-18,TET,BKD1,COSY,-0.33097569024824075,-0.14486893677343174,5.Friday,18,3,0,2,4
2024-10-18,TET,BKD1,KOKO,-0.34022928955146914,-0.39054037100857386,5.Friday,18,3,0,7,4
2024-10-18,TET,BKD1,LU,0.004906237281249111,1.685783988450407,5.Friday,18,3,0,8,4
2024-10-18,TET,BKD1,OREO,-0.21357361498574318,0.46699139752400737,5.Friday,18,3,0,9,4
2024-10-18,TET,BKD1,SOLITE,-0.2715628372859744,0.5299736125394152,5.Friday,18,3,0,12,4
2024-10-19,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,6.Saturday,19,2,0,14,5
2024-10-19,DRY,BKD1,KINH DO BISCUIT,0.19557783728315506,1.4090159378598974,6.Saturday,19,0,0,4,5
2024-10-19,DRY,BKD1,LU,-0.38478892927316893,-0.517962553726359,6.Saturday,19,0,0,8,5
2024-10-19,TET,BKD1,AFC,-0.38165694181669163,-0.4711170568453137,6.Saturday,19,3,0,0,5
2024-10-19,DRY,BKD1,SLIDE,0.8151419014008464,2.4721051636129783,6.Saturday,19,0,0,11,5
2024-10-19,TET,BKD1,HAMPER,-0.2937714756137225,0.8051262588384026,6.Saturday,19,3,0,3,5
2024-10-19,DRY,BKD1,RITZ,-0.3133226700390051,-0.42135424270172867,6.Saturday,19,0,0,10,5
2024-10-19,MOONCAKE,BKD1,THU,-0.382036576659901,-0.5092902747003101,6.Saturday,19,2,0,13,5
2024-10-19,TET,BKD1,COSY,-0.3607770254401763,-0.3147331683895187,6.Saturday,19,3,0,2,5
2024-10-19,TET,BKD1,KOKO,-0.35641122474326853,-0.4346769549496999,6.Saturday,19,3,0,7,5
2024-10-19,TET,BKD1,LU,-0.27051884146714866,0.21294490204662694,6.Saturday,19,3,0,8,5
2024-10-19,TET,BKD1,OREO,-0.3754878756145394,-0.4131552566729865,6.Saturday,19,3,0,9,5
2024-10-19,TET,BKD1,SOLITE,-0.36305483449943254,-0.27493809617210935,6.Saturday,19,3,0,12,5
2024-10-19,FRESH,BKD1,KINH DO CAKE,1.6623919627333574,-0.12639406999935834,6.Saturday,19,1,0,6,5
2024-10-20,TET,BKD1,AFC,-0.38924963868087903,-0.5218569578541571,7.Sunday,20,3,0,0,6
2024-10-20,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,7.Sunday,20,2,0,14,6
2024-10-20,FRESH,BKD1,KINH DO BREAD,-0.3900089083672978,-0.5250681331876046,7.Sunday,20,1,0,5,6
2024-10-20,DRY,BKD1,COSY,-0.38659219477841344,-0.5205588346231348,7.Sunday,20,0,0,2,6
2024-10-20,DRY,BKD1,KINH DO BISCUIT,-0.3900089083672978,-0.5250681331876046,7.Sunday,20,0,0,4,6
2024-10-20,DRY,BKD1,LU,-0.38858527770526263,-0.5234283840811633,7.Sunday,20,0,0,8,6
2024-10-20,DRY,BKD1,OREO,-0.3843143857191572,-0.5219936036130272,7.Sunday,20,0,0,9,6
2024-10-20,DRY,BKD1,RITZ,-0.3900089083672978,-0.5250681331876046,7.Sunday,20,0,0,10,6
2024-10-20,DRY,BKD1,SLIDE,-0.3873514644648322,-0.5220619428899532,7.Sunday,20,0,0,11,6
2024-10-20,FRESH,BKD1,KINH DO CAKE,-0.3900089083672978,-0.5250681331876046,7.Sunday,20,1,0,6,6
2024-10-20,TET,BKD1,HAMPER,-0.3882056428620533,-0.48639738342736416,7.Sunday,20,3,0,3,6
2024-10-20,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,7.Sunday,20,2,0,13,6
2024-10-20,TET,BKD1,COSY,-0.3894394561024837,-0.5204905029983711,7.Sunday,20,3,0,2,6
2024-10-20,TET,BKD1,KOKO,-0.38905982125927435,-0.5221302493718972,7.Sunday,20,3,0,7,6
2024-10-20,TET,BKD1,LU,-0.38924963868087903,-0.5180991994852291,7.Sunday,20,3,0,8,6
2024-10-20,TET,BKD1,OREO,-0.38915472997007666,-0.5183041681235342,7.Sunday,20,3,0,9,6
2024-10-20,TET,BKD1,SOLITE,-0.38953436481328607,-0.5202855316271507,7.Sunday,20,3,0,12,6
2024-10-20,DRY,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,7.Sunday,20,0,0,0,6
2024-10-20,DRY,BKD1,SOLITE,-0.3888700038376697,-0.47837264772882476,7.Sunday,20,0,0,12,6
2024-10-21,TET,BKD1,AFC,-0.21461761080456895,0.216713368838774,1.Monday,21,3,0,0,0
2024-10-21,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,1.Monday,21,2,0,14,0
2024-10-21,DRY,BKD1,KINH DO BISCUIT,0.6511396491343988,2.804442427441435,1.Monday,21,0,0,4,0
2024-10-21,DRY,BKD1,LU,-0.36106175157258336,-0.4840744055265723,1.Monday,21,0,0,8,0
2024-10-21,MOONCAKE,BKD1,THU,-0.21955286376629077,0.3098987266413291,1.Monday,21,2,0,13,0
2024-10-21,TET,BKD1,KOKO,0.0003506191627366739,0.5284707671790367,1.Monday,21,3,0,7,0
2024-10-21,TET,BKD1,OREO,0.14053078501779645,2.7513555501203983,1.Monday,21,3,0,9,0
2024-10-21,DRY,BKD1,RITZ,-0.2595568853694781,-0.35487611927223384,1.Monday,21,0,0,10,0
2024-10-22,TET,BKD1,AFC,-0.2616923313625308,0.772060478976936,2.Tuesday,22,3,0,0,1
2024-10-22,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,2.Tuesday,22,2,0,14,1
2024-10-22,DRY,BKD1,RITZ,-0.3057299731748177,-0.4211492467342717,2.Tuesday,22,0,0,10,1
2024-10-22,DRY,BKD1,LU,-0.2044623787487183,-0.2698138556182437,2.Tuesday,22,0,0,8,1
2024-10-22,MOONCAKE,BKD1,THU,-0.27497955087485876,0.20824068752542524,2.Tuesday,22,2,0,13,1
2024-10-22,TET,BKD1,KOKO,0.04524243937224465,0.6487190470095582,2.Tuesday,22,3,0,7,1
2024-10-22,TET,BKD1,OREO,-0.13536883728461302,1.1692026310428583,2.Tuesday,22,3,0,9,1
2024-10-22,FRESH,BKD1,KINH DO CAKE,3.6948620045655205,0.05225181254832797,2.Tuesday,22,1,0,6,1
2024-10-23,DRY,BKD1,RITZ,-0.07752197805058529,-0.11888940749161159,3.Wednesday,23,0,0,10,2
2024-10-23,TET,BKD1,AFC,-0.24498839826131852,-0.07909294503194805,3.Wednesday,23,3,0,0,2
2024-10-23,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,3.Wednesday,23,2,0,14,2
2024-10-23,DRY,BKD1,KINH DO BISCUIT,0.4888457536623932,2.483051602578943,3.Wednesday,23,0,0,4,2
2024-10-23,DRY,BKD1,LU,-0.2780166296205337,-0.3703851341466429,3.Wednesday,23,0,0,8,2
2024-10-23,TET,BKD1,HAMPER,-0.13812118989788094,2.41136404338107,3.Wednesday,23,3,0,3,2
2024-10-23,TET,BKD1,KOKO,0.05549258013889763,1.592394631530535,3.Wednesday,23,3,0,7,2
2024-10-23,MOONCAKE,BKD1,THU,-0.32205427143282056,0.013042865242878827,3.Wednesday,23,2,0,13,2
2024-10-23,TET,BKD1,COSY,0.029107958535846433,2.261680441615684,3.Wednesday,23,3,0,2,2
2024-10-23,TET,BKD1,LU,0.1974760114992019,2.868485222674781,3.Wednesday,23,3,0,8,2
2024-10-23,TET,BKD1,OREO,-0.1185699954725984,0.7338763440140953,3.Wednesday,23,3,0,9,2
2024-10-23,FRESH,BKD1,KINH DO CAKE,5.654109976013677,0.52617977878554,3.Wednesday,23,1,0,6,2
2024-10-24,DRY,BKD1,RITZ,-0.21827159617045913,-0.293522364843618,4.Thursday,24,0,0,10,3
2024-10-24,TET,BKD1,AFC,-0.23891424076996862,0.13155440969239884,4.Thursday,24,3,0,0,3
2024-10-24,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,4.Thursday,24,2,0,14,3
2024-10-24,DRY,BKD1,LU,-0.3795689501790401,-0.5116768488183341,4.Thursday,24,0,0,8,3
2024-10-24,TET,BKD1,HAMPER,-0.31104486097974887,0.836338105906759,4.Thursday,24,3,0,3,3
2024-10-24,TET,BKD1,COSY,0.018288365504379393,2.2325234295798775,4.Thursday,24,3,0,2,3
2024-10-24,MOONCAKE,BKD1,THU,-0.3235728108056581,0.0010180384623093557,4.Thursday,24,2,0,13,3
2024-10-24,TET,BKD1,KOKO,-0.17276286934073593,0.4283093679894462,4.Thursday,24,3,0,7,3
2024-10-24,TET,BKD1,OREO,-0.14400552996762617,0.539960937707375,4.Thursday,24,3,0,9,3
2024-10-24,TET,BKD1,SOLITE,-0.11040784634359695,1.8480582527873293,4.Thursday,24,3,0,12,3
2024-10-24,FRESH,BKD1,KINH DO CAKE,4.358416256140098,0.2435248381605759,4.Thursday,24,1,0,6,3
2024-10-25,TET,BKD1,AFC,-0.35356396341919827,-0.026310985206313187,5.Friday,25,3,0,0,4
2024-10-25,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,5.Friday,25,2,0,14,4
2024-10-25,DRY,BKD1,LU,-0.27706754251251026,-0.37393792387726565,5.Friday,25,0,0,8,4
2024-10-25,DRY,BKD1,RITZ,-0.2450358526167197,-0.3245408919829984,5.Friday,25,0,0,10,4
2024-10-25,TET,BKD1,HAMPER,-0.2875075007007679,0.30164761557195224,5.Friday,25,3,0,3,4
2024-10-25,FRESH,BKD1,KINH DO CAKE,5.555262553713037,0.37831619110300907,5.Friday,25,1,0,6,4
2024-10-25,TET,BKD1,COSY,-0.019200575262545868,2.682280509571475,5.Friday,25,3,0,2,4
2024-10-25,TET,BKD1,KOKO,-0.240954778052219,-0.06778304811023536,5.Friday,25,3,0,7,4
2024-10-25,TET,BKD1,LU,0.03821919477287131,2.2856670784029394,5.Friday,25,3,0,8,4
2024-10-25,TET,BKD1,OREO,-0.2936765669029202,0.7361729279540237,5.Friday,25,3,0,9,4
2024-10-25,TET,BKD1,SOLITE,-0.17257305191913125,1.3863068516155264,5.Friday,25,3,0,12,4
2024-10-25,MOONCAKE,BKD1,THU,-0.2780166296205337,0.36176284187939317,5.Friday,25,2,0,13,4
2024-10-26,DRY,BKD1,SLIDE,0.3494248574937522,2.1765372970311234,6.Saturday,26,0,0,11,5
2024-10-26,TET,BKD1,AFC,-0.3862125599352041,-0.4624418873344467,6.Saturday,26,3,0,0,5
2024-10-26,DRY,BKD1,KINH DO BISCUIT,0.31990824843422366,1.7869781068946147,6.Saturday,26,0,0,4,5
2024-10-26,DRY,BKD1,LU,-0.3871616470432275,-0.5189426864255825,6.Saturday,26,0,0,8,5
2024-10-26,DRY,BKD1,OREO,2.759821385740843,2.0473998982292865,6.Saturday,26,0,0,9,5
2024-10-26,DRY,BKD1,RITZ,-0.30050999408068885,-0.40973940785607305,6.Saturday,26,0,0,10,5
2024-10-26,TET,BKD1,HAMPER,-0.354607959238024,-0.273056510718391,6.Saturday,26,3,0,3,5
2024-10-26,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,6.Saturday,26,2,0,14,5
2024-10-26,MOONCAKE,BKD1,THU,-0.3547028679488264,-0.24549091053936456,6.Saturday,26,2,0,13,5
2024-10-26,TET,BKD1,COSY,-0.2241084818848032,0.7519843548475542,6.Saturday,26,3,0,2,5
2024-10-26,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,6.Saturday,26,3,0,7,5
2024-10-26,TET,BKD1,LU,-0.32271863240843696,-0.06598315080366797,6.Saturday,26,3,0,8,5
2024-10-26,TET,BKD1,OREO,-0.38792091672964624,-0.4706692430687826,6.Saturday,26,3,0,9,5
2024-10-26,TET,BKD1,SOLITE,-0.36106175157258336,-0.32328455242876913,6.Saturday,26,3,0,12,5
2024-10-26,FRESH,BKD1,KINH DO CAKE,2.0432606191831577,-0.06881287267462768,6.Saturday,26,1,0,6,5
2024-10-27,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,3,0,0,6
2024-10-27,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,2,0,14,6
2024-10-27,FRESH,BKD1,KINH DO BREAD,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,1,0,5,6
2024-10-27,DRY,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,2,6
2024-10-27,DRY,BKD1,KINH DO BISCUIT,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,4,6
2024-10-27,DRY,BKD1,LU,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,8,6
2024-10-27,DRY,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,9,6
2024-10-27,DRY,BKD1,RITZ,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,10,6
2024-10-27,DRY,BKD1,SLIDE,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,11,6
2024-10-27,FRESH,BKD1,KINH DO CAKE,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,1,0,6,6
2024-10-27,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,3,0,3,6
2024-10-27,MOONCAKE,BKD1,THU,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,2,0,13,6
2024-10-27,TET,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,3,0,2,6
2024-10-27,TET,BKD1,KOKO,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,3,0,7,6
2024-10-27,TET,BKD1,LU,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,3,0,8,6
2024-10-27,TET,BKD1,OREO,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,3,0,9,6
2024-10-27,TET,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,3,0,12,6
2024-10-27,DRY,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,0,6
2024-10-27,DRY,BKD1,SOLITE,-0.3900089083672978,-0.5250681331876046,7.Sunday,27,0,0,12,6
2024-10-28,TET,BKD1,AFC,-0.25865525261685585,0.2403748941280327,1.Monday,28,3,0,0,0
2024-10-28,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,1.Monday,28,2,0,14,0
2024-10-28,DRY,BKD1,KINH DO BISCUIT,0.6388015167300942,2.82329954216551,1.Monday,28,0,0,4,0
2024-10-28,DRY,BKD1,OREO,3.0426493439318234,3.399091008139118,1.Monday,28,0,0,9,0
2024-10-28,DRY,BKD1,LU,-0.3639090128966536,-0.488720361328156,1.Monday,28,0,0,8,0
2024-10-28,MOONCAKE,BKD1,THU,-0.15805201916637285,0.2961593201739947,1.Monday,28,2,0,13,0
2024-10-28,TET,BKD1,KOKO,-0.19217170069981496,0.03497457677124447,1.Monday,28,3,0,7,0
2024-10-28,TET,BKD1,LU,0.09022916829255496,2.057864114398191,1.Monday,28,3,0,8,0
2024-10-28,TET,BKD1,OREO,-0.2473611160313771,0.40935333641970156,1.Monday,28,3,0,9,0
2024-10-28,DRY,BKD1,RITZ,-0.20650291603096868,-0.2906528968264618,1.Monday,28,0,0,10,0
2024-10-29,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,2.Tuesday,29,2,0,14,1
2024-10-29,DRY,BKD1,KINH DO BISCUIT,0.45562770488157334,2.177238394227642,2.Tuesday,29,0,0,4,1
2024-10-29,DRY,BKD1,LU,-0.3876361905972392,-0.5220619264924622,2.Tuesday,29,0,0,8,1
2024-10-29,DRY,BKD1,RITZ,-0.1909378874593845,-0.3205785202547384,2.Tuesday,29,0,0,10,1
2024-10-29,TET,BKD1,HAMPER,-0.23208081359219995,1.7308166999990005,2.Tuesday,29,3,0,3,1
2024-10-29,FRESH,BKD1,KINH DO CAKE,3.390015225468397,0.11687531779165898,2.Tuesday,29,1,0,6,1
2024-10-29,TET,BKD1,AFC,-0.30117435505630524,0.6400806456612279,2.Tuesday,29,3,0,0,1
2024-10-29,TET,BKD1,COSY,-0.17836248327807414,1.0998020729938427,2.Tuesday,29,3,0,2,1
2024-10-29,TET,BKD1,KOKO,-0.21993249860950012,-0.08985131575785325,2.Tuesday,29,3,0,7,1
2024-10-29,TET,BKD1,LU,0.059668563414200695,1.585927316624887,2.Tuesday,29,3,0,8,1
2024-10-29,TET,BKD1,OREO,-0.24498839826131852,0.2868126431391391,2.Tuesday,29,3,0,9,1
2024-10-29,TET,BKD1,SOLITE,-0.21281434529932444,1.1005379541053126,2.Tuesday,29,3,0,12,1
2024-10-29,MOONCAKE,BKD1,THU,-0.3683697223043637,-0.475777682423148,2.Tuesday,29,2,0,13,1
2024-10-30,TET,BKD1,AFC,-0.3080077822340739,-0.19039403516892203,3.Wednesday,30,3,0,0,2
2024-10-30,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,3.Wednesday,30,2,0,14,2
2024-10-30,DRY,BKD1,KINH DO BISCUIT,0.7574374052330223,3.263982114521607,3.Wednesday,30,0,0,4,2
2024-10-30,DRY,BKD1,LU,-0.36817990488275903,-0.497738981413583,3.Wednesday,30,0,0,8,2
2024-10-30,DRY,BKD1,RITZ,0.04756770278690204,0.10638672412287303,3.Wednesday,30,0,0,10,2
2024-10-30,FRESH,BKD1,KINH DO CAKE,5.592988766256968,0.509056389010506,3.Wednesday,30,1,0,6,2
2024-10-30,TET,BKD1,COSY,-0.13280630209294977,1.7283909626515641,3.Wednesday,30,3,0,2,2
2024-10-30,TET,BKD1,KOKO,0.04225281498197086,0.839818194901124,3.Wednesday,30,3,0,7,2
2024-10-30,TET,BKD1,OREO,-0.1568182059259424,1.0663083746136677,3.Wednesday,30,3,0,9,2
2024-10-30,TET,BKD1,SOLITE,0.011834573169820109,2.8696217056037177,3.Wednesday,30,3,0,12,2
2024-10-30,MOONCAKE,BKD1,THU,-0.23549752718108427,0.18060936698152052,3.Wednesday,30,2,0,13,2
2024-10-31,TET,BKD1,AFC,-0.3793791327574354,-0.4801116785193392,4.Thursday,31,3,0,0,3
2024-10-31,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,4.Thursday,31,2,0,14,3
2024-10-31,DRY,BKD1,KINH DO BISCUIT,0.35502447143109034,1.8451892001732804,4.Thursday,31,0,0,4,3
2024-10-31,DRY,BKD1,LU,-0.3515708804923491,-0.4734160363347039,4.Thursday,31,0,0,8,3
2024-10-31,DRY,BKD1,RITZ,0.1496894756102225,0.39962884882824773,4.Thursday,31,0,0,10,3
2024-10-31,FRESH,BKD1,KINH DO CAKE,4.198732350215157,0.29556875761700957,4.Thursday,31,1,0,6,3
2024-10-31,TET,BKD1,HAMPER,-0.31313285261740037,0.8308648710598958,4.Thursday,31,3,0,3,3
2024-10-31,TET,BKD1,COSY,-0.28352133484706954,0.0011362212520440334,4.Thursday,31,3,0,2,3
2024-10-31,TET,BKD1,KOKO,-0.3707898944298234,-0.4725278307033027,4.Thursday,31,3,0,7,3
2024-10-31,TET,BKD1,LU,-0.09028719965350035,1.4557990431987204,4.Thursday,31,3,0,8,3
2024-10-31,TET,BKD1,OREO,-0.36495300871547937,-0.3276833344997343,4.Thursday,31,3,0,9,3
2024-10-31,TET,BKD1,SOLITE,-0.2471712986097724,0.7351471730233237,4.Thursday,31,3,0,12,3
2024-10-31,MOONCAKE,BKD1,THU,-0.34786944077105775,-0.07141449718623853,4.Thursday,31,2,0,13,3
2024-11-01,TET,BKD1,AFC,-0.3771013236981792,-0.4704781525189966,5.Friday,1,3,0,0,4
2024-11-01,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,5.Friday,1,2,0,14,4
2024-11-01,DRY,BKD1,KINH DO BISCUIT,0.195008385018341,1.4577984737765255,5.Friday,1,0,0,4,4
2024-11-01,DRY,BKD1,LU,-0.3677053613287473,-0.49746568989584283,5.Friday,1,0,0,8,4
2024-11-01,DRY,BKD1,OREO,2.2961923334714003,2.8737743305395425,5.Friday,1,0,0,9,4
2024-11-01,DRY,BKD1,RITZ,-0.06338058014103627,0.002950851004741487,5.Friday,1,0,0,10,4
2024-11-01,DRY,BKD1,SLIDE,0.6111830818866126,2.8240677790642086,5.Friday,1,0,0,11,4
2024-11-01,TET,BKD1,HAMPER,-0.3006998115022935,0.635435686690455,5.Friday,1,3,0,3,4
2024-11-01,FRESH,BKD1,KINH DO CAKE,4.889762673567012,0.4523000765830294,5.Friday,1,1,0,6,4
2024-11-01,MOONCAKE,BKD1,THU,-0.35622140732166385,-0.25225012417418824,5.Friday,1,2,0,13,4
2024-11-01,TET,BKD1,COSY,-0.34075128746088207,-0.4019786136249886,5.Friday,1,3,0,2,4
2024-11-01,TET,BKD1,KOKO,-0.36628173066671216,-0.4456086189388067,5.Friday,1,3,0,7,4
2024-11-01,TET,BKD1,LU,-0.3021234421643287,0.10758223177751934,5.Friday,1,3,0,8,4
2024-11-01,TET,BKD1,OREO,-0.34862871045747645,-0.2069568065379943,5.Friday,1,3,0,9,4
2024-11-01,TET,BKD1,SOLITE,-0.28703295714675625,0.36927819464233846,5.Friday,1,3,0,12,4
2024-11-02,TET,BKD1,AFC,-0.3900089083672978,-0.5250681331876046,6.Saturday,2,3,0,0,5
2024-11-02,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,6.Saturday,2,2,0,14,5
2024-11-02,FRESH,BKD1,KINH DO BREAD,5.464719643607602,2.9677560477907914,6.Saturday,2,1,0,5,5
2024-11-02,DRY,BKD1,KINH DO BISCUIT,0.04277481289138375,0.8695384818407128,6.Saturday,2,0,0,4,5
2024-11-02,DRY,BKD1,LU,-0.2951001975649553,-0.38842237431749704,6.Saturday,2,0,0,8,5
2024-11-02,DRY,BKD1,RITZ,-0.37586751045774874,-0.5032902381366936,6.Saturday,2,0,0,10,5
2024-11-02,TET,BKD1,HAMPER,-0.3571704944296873,-0.05674969911134242,6.Saturday,2,3,0,3,5
2024-11-02,DRY,BKD1,SLIDE,0.5327884867638778,2.0578742659103613,6.Saturday,2,0,0,11,5
2024-11-02,MOONCAKE,BKD1,THU,-0.33230441219947354,-0.40847068069658654,6.Saturday,2,2,0,13,5
2024-11-02,TET,BKD1,COSY,-0.12189180035068038,1.1622692470603226,6.Saturday,2,3,0,2,5
2024-11-02,TET,BKD1,KOKO,-0.3100008651609231,-0.24904367184766957,6.Saturday,2,3,0,7,5
2024-11-02,TET,BKD1,LU,-0.07605089303314899,0.8800722041546074,6.Saturday,2,3,0,8,5
2024-11-02,TET,BKD1,OREO,-0.3395174742204516,-0.20449718287833235,6.Saturday,2,3,0,9,5
2024-11-02,TET,BKD1,SOLITE,-0.26871557596190415,-0.3548447249091334,6.Saturday,2,3,0,12,5
2024-11-02,FRESH,BKD1,KINH DO CAKE,1.2590299418234019,-0.18666141321253546,6.Saturday,2,1,0,6,5
2024-11-03,TET,BKD1,HAMPER,-0.3900089083672978,-0.5250681331876046,7.Sunday,3,3,0,3,6
2024-11-03,MOONCAKE,BKD1,TRANG VANG,-0.3900089083672978,-0.5250681331876046,7.Sunday,3,2,0,14,6
2024-11-03,FRESH,BKD1,KINH DO BREAD,-0.3900089083672978,-0.5250681331876046,7.Sunday,3,1,0,5,6
2024-11-03,DRY,BKD1,COSY,-0.3900089083672978,-0.5250681331876046,7.Sunday,3,0,0,2,6
