ACTUALSHIPDATE,CATEGORY,WHSEID,BRAND,Total QTY,Total CBM,Week,Day
2023-01-15,DRY,BKD1,OREO,0.0,0.0,7.Sunday,15
2023-01-15,DRY,BKD1,LU,0.0,0.0,7.Sunday,15
2023-01-15,DRY,BKD1,KINH DO BISCUIT,0.0,0.0,7.Sunday,15
2023-01-15,DRY,BKD1,COSY,0.0,0.0,7.Sunday,15
2023-01-15,DRY,BKD1,SOLITE,0.0,0.0,7.Sunday,15
2023-01-15,FRESH,BKD1,KINH DO CAKE,0.0,0.0,7.Sunday,15
2023-01-15,FRESH,BKD1,KINH DO BREAD,0.0,0.0,7.Sunday,15
2023-01-15,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,7.Sunday,15
2023-01-16,DRY,BKD1,AFC,60316.0,98.61215269876298,1.Monday,16
2023-01-16,TET,BKD1,SOLITE,3176.0,8.234530606672301,1.Monday,16
2023-01-16,TET,BKD1,OREO,0.0,0.0,1.Monday,16
2023-01-16,TET,BKD1,LU,2280.0,8.405000339999999,1.Monday,16
2023-01-16,TET,BKD1,KOKO,0.0,0.0,1.Monday,16
2023-01-16,TET,BKD1,COSY,240.0,1.38,1.Monday,16
2023-01-16,TET,BKD1,AFC,0.0,0.0,1.Monday,16
2023-01-16,MOONCAKE,BKD1,THU,0.0,0.0,1.Monday,16
2023-01-16,TET,BKD1,HAMPER,285.0,3.7099700399334,1.Monday,16
2023-01-16,DRY,BKD1,SLIDE,92204.0,99.48576905596498,1.Monday,16
2023-01-16,DRY,BKD1,RITZ,3780.0,0.0061281620030524,1.Monday,16
2023-01-16,DRY,BKD1,OREO,58934.0,75.26769177805521,1.Monday,16
2023-01-16,DRY,BKD1,LU,5508.0,9.279570187133794,1.Monday,16
2023-01-16,DRY,BKD1,KINH DO BISCUIT,55920.0,166.78075826485403,1.Monday,16
2023-01-16,DRY,BKD1,COSY,98152.0,153.2246091103545,1.Monday,16
2023-01-16,DRY,BKD1,SOLITE,732838.0,143.7476994073725,1.Monday,16
2023-01-16,FRESH,BKD1,KINH DO CAKE,0.0,0.0,1.Monday,16
2023-01-16,FRESH,BKD1,KINH DO BREAD,0.0,0.0,1.Monday,16
2023-01-16,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,1.Monday,16
2023-01-17,DRY,BKD1,AFC,54448.0,89.31429639406956,2.Tuesday,17
2023-01-17,TET,BKD1,SOLITE,2512.0,9.849180482549649,2.Tuesday,17
2023-01-17,TET,BKD1,OREO,0.0,0.0,2.Tuesday,17
2023-01-17,TET,BKD1,LU,1482.0,5.591000333999999,2.Tuesday,17
2023-01-17,TET,BKD1,KOKO,0.0,0.0,2.Tuesday,17
2023-01-17,TET,BKD1,COSY,0.0,0.0,2.Tuesday,17
2023-01-17,TET,BKD1,AFC,0.0,0.0,2.Tuesday,17
2023-01-17,MOONCAKE,BKD1,THU,0.0,0.0,2.Tuesday,17
2023-01-17,TET,BKD1,HAMPER,9.0,0.1619999999999999,2.Tuesday,17
2023-01-17,DRY,BKD1,SLIDE,22806.0,25.743733662219785,2.Tuesday,17
2023-01-17,DRY,BKD1,RITZ,1594.0,0.0027936833084101,2.Tuesday,17
2023-01-17,DRY,BKD1,OREO,77990.0,71.84427953677256,2.Tuesday,17
2023-01-17,DRY,BKD1,LU,944.0,3.057358708251955,2.Tuesday,17
2023-01-17,DRY,BKD1,KINH DO BISCUIT,27360.0,69.62000904000001,2.Tuesday,17
2023-01-17,DRY,BKD1,COSY,73438.0,99.77970499036296,2.Tuesday,17
2023-01-17,DRY,BKD1,SOLITE,741936.0,137.31936287394615,2.Tuesday,17
2023-01-17,FRESH,BKD1,KINH DO CAKE,0.0,0.0,2.Tuesday,17
2023-01-17,FRESH,BKD1,KINH DO BREAD,0.0,0.0,2.Tuesday,17
2023-01-17,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,2.Tuesday,17
2023-01-18,DRY,BKD1,AFC,67680.0,112.346998756,3.Wednesday,18
2023-01-18,TET,BKD1,SOLITE,2802.0,10.829272670255916,3.Wednesday,18
2023-01-18,TET,BKD1,OREO,0.0,0.0,3.Wednesday,18
2023-01-18,TET,BKD1,LU,1686.0,5.204000273999999,3.Wednesday,18
2023-01-18,TET,BKD1,KOKO,0.0,0.0,3.Wednesday,18
2023-01-18,TET,BKD1,COSY,0.0,0.0,3.Wednesday,18
2023-01-18,TET,BKD1,AFC,0.0,0.0,3.Wednesday,18
2023-01-18,MOONCAKE,BKD1,THU,0.0,0.0,3.Wednesday,18
2023-01-18,TET,BKD1,HAMPER,0.0,0.0,3.Wednesday,18
2023-01-18,DRY,BKD1,SLIDE,71176.0,122.9231782001506,3.Wednesday,18
2023-01-18,DRY,BKD1,RITZ,9478.0,0.3364499813660138,3.Wednesday,18
2023-01-18,DRY,BKD1,OREO,114882.0,129.90945988869777,3.Wednesday,18
2023-01-18,DRY,BKD1,LU,720.0,6.072192000000004,3.Wednesday,18
2023-01-18,DRY,BKD1,KINH DO BISCUIT,38860.0,101.11273944743876,3.Wednesday,18
2023-01-18,DRY,BKD1,COSY,84034.0,127.73606686503082,3.Wednesday,18
2023-01-18,DRY,BKD1,SOLITE,592946.0,239.33621924050223,3.Wednesday,18
2023-01-18,FRESH,BKD1,KINH DO CAKE,0.0,0.0,3.Wednesday,18
2023-01-18,FRESH,BKD1,KINH DO BREAD,0.0,0.0,3.Wednesday,18
2023-01-18,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,3.Wednesday,18
